{60ad353c-ca88-4ac1-a65d-e4a000afbfb4,130}
{1baf2d8a-6099-4527-80c3-c3229cdc389a,5997}
{777c3177-8ba3-47d5-95c4-0f1e97e27d88,6010}
{d77a7b4b-3b8c-4a87-acc2-25aacc27b335,6048}
{20afb3c3-59d7-4d04-82f5-e2e9778bdb9e,6122}
{d6f878c8-d36e-4a43-a800-2f58ae2b7965,6129}
{0808c6c4-1d02-4c41-a544-76afe576f7f8,6134}
{dad7291e-e5d0-4b93-865e-4a92c65d7b58,6169}
{d84e8faa-b991-4fa3-a760-a83ded4a1bb4,6199}
{1537e31f-357d-4cf9-ab08-2fd776a4d04f,6210}
{4b0a76a1-210a-4374-8f68-dd861c7ab2e2,6279}
{beca9e36-a645-444c-b53a-1a1aa3ab7483,6280}
{74ab1e65-1794-40ab-8b38-2bbad6386422,6284}
{1401555e-0e26-4ff1-b5d0-62dc3ed48fc7,5519}
{87ef4c35-c98d-45c6-bb15-4105c20fa693,5846}
{1401555e-0e26-4ff1-b5d0-62dc3ed48fc7,5519}
{ea93d6e4-47eb-4a89-9e10-52d1a90a537f,6322}
{b9db0dea-7ef6-44a2-b753-d5db325a14bd,6367}
{8b9e267a-3918-4e75-9dee-1f0adb6df1a1,6395}
{0dda094a-67dc-4aae-ab83-5dbe63df26c1,6415}
{c4a3eebd-9175-450a-a011-8c5528f683d3,6514}
{a0ddcc21-59d1-40b6-89ba-2bbd506b3484,6542}
{ee8bf69b-f9fb-447a-9a0c-addba923beb1,6544}
{f9f702fc-84b5-4bf6-ab46-8333a162ab82,6583}
{f467728d-c8df-4064-8525-077ca27b069f,6661}
{be74816f-a610-4837-ab98-29a6723f52c4,6674}
{fd3e7226-c9bb-4d2b-82d0-07421c3c5970,6787}
{abd2e7ef-3b2d-470a-85f6-1cd7fd39679a,6804}
{8153bad5-ace3-4b34-af9d-8124379f8dfd,6911}
{0bbe101d-449a-4c81-a816-9d6b0de87d50,6923}
{ddcc6948-b4f4-4420-abaf-ed69de0e8aa9,7090}
{430ca420-a855-4b0f-8d36-6070a12c77f5,7183}
{371dbaeb-54bb-46ca-836c-a08015014d51,7269}
{88b068c0-ac11-4179-b3a8-6cc6e31b3547,7311}
{2f605a3a-6ed6-4924-a62a-b939282174a4,7328}
{194a1572-45fe-4103-b3fc-5254871e78d9,7363}
{194a1572-45fe-4103-b3fc-5254871e78d9,7363}
{306cca0b-d538-457c-8d33-fc8b939d1ea0,7468}
{b6ba345e-5b66-41d9-b02d-7a8535177b0a,7497}
{8c3c5752-38e2-4cc6-ad58-428435472dc5,7498}
{58a1c0e5-f340-4c32-b9ba-e44d20840b60,7519}
{dd0c6905-bcac-4435-b674-7e99aae2f7df,7538}
{95fee899-f230-4206-a804-379741f44368,7543}
{fb8a8e1e-b185-467a-b049-be458c799855,7686}
{c5c55d58-8bbe-4c16-a52b-e8aa478399a3,7730}
{aee37ede-8502-45fc-8753-fb20ba239914,7798}
{8e4d0707-fd62-4251-9f06-fc0294079316,7969}
{0faf4f68-4635-4d9f-8a8c-682187315115,8062}
{62f20b95-29e1-44f5-9cde-c312ded0b512,8081}
{0db02fef-a9df-415a-8a19-c0be6265ca17,8193}
{be0bcd15-81e6-4d31-9ad9-97d04c9993dd,8217}
{05bc6ad5-7247-41ab-9119-4b3ef6866cc6,8353}
{db2d0268-c70a-4bd4-9951-128e3e6d1db4,8462}
{db2d0268-c70a-4bd4-9951-128e3e6d1db4,8462}
{b7e32c80-a8e2-4563-b245-5c5302b8702c,8484}
{7b31c068-05d4-456b-8a42-ce6bcc054830,8704}
{77d3e794-a6de-40d7-af7a-c9581ba9bb96,8899}
{5d7c4b41-22b3-47f5-bcdf-8606c4172487,8935}
{b4db273a-5749-4e66-bdf5-83c894643fd3,8975}
{e7cd1fca-f100-4cb2-b0bf-6bbc007ebabb,8983}
{784f529a-c7cd-42cc-8742-2030ad5422cd,9081}
{78c7e59d-4db8-4b4f-a6e1-7c4fb7711790,9114}
{1fc33ac5-1c19-4bc5-9ba6-02341910f8eb,9170}
{c0c4a5b9-5416-4024-a856-e21ef35800ab,9240}
{2c5708a7-390b-47ba-aea1-9db843fb96ed,9246}
{ffcc6c57-3e10-410a-9fc6-00d352dc76d3,9297}
{ac73e2f4-ed12-4eea-adaf-5b75282efa45,9387}
{a0ddcc21-59d1-40b6-89ba-2bbd506b3484,6542}
{8ce89b70-1121-42be-959d-1857d48453da,9642}
{eae0e83d-4740-4e00-90b0-d157e6f3ddef,9676}
{ba8f8270-9b6a-4161-aeb1-6d5672b0df90,9799}
{5a917505-e6f8-40fb-be5c-637e873fa0ea,9925}
{4636cdea-c6f6-4128-8d37-b168a9477977,9934}
{42192b64-c467-4a91-8964-d0b4b9029fe4,9936}
{9f3f7705-78e0-44ea-bd84-4449e4b78a03,9941}
{786eb6d6-ab96-4d2f-91bf-6ef9dd6fd00c,9960}
{39ba64e5-cd1b-4fc4-bac4-846b6cd3ee00,10139}
{49d28506-c553-4771-86b7-a03a46d876c2,10187}
{49d28506-c553-4771-86b7-a03a46d876c2,10187}
{53d887fe-aec3-489e-a25b-aa27408b4d4c,10410}
{b92141b2-bdee-40ca-9db1-16835dbfe196,10422}
{c9a30123-cd6e-4a85-abda-58d310567578,10439}
{3acd2e9e-9e11-4083-8447-bb129b9c1276,10467}
{b391c6cb-4801-445e-98b6-e3446a901621,10524}
{b3dfa0de-80dd-4794-ae33-b765272f60f1,10539}
{b43547e4-2483-4e8e-9e1c-c6874d756608,10561}
{e6e6c75c-1423-4e0d-ab34-4097b65dd258,10677}
{b23d9e4b-507e-409d-a9ad-61085a44dedb,10855}
{6d37a6aa-5909-4241-82d3-206ba2767ad9,10921}
{c71696da-1f23-4e4a-be67-3a63f5d485a8,10923}
{43df86b6-f46c-4717-a906-a2a4bcbd3e29,10991}
{588d2f72-e62c-466b-ab4e-2a79973a5cfa,11000}
{a4d45650-bfb1-41c7-a7fe-ff2c601abcf5,11141}
{700003ca-1a1e-43e8-8074-073eeca020b1,11306}
{6d102cf6-828a-486d-b67e-e1b0d8c3a55b,11353}
{eac9a82e-170f-4964-bb19-06c4195bea1c,11497}
{f6974393-24f1-4824-8bc3-e7eae475afb9,11504}
{f6974393-24f1-4824-8bc3-e7eae475afb9,11504}
{d92bcd3d-6b22-4c3b-8a0b-f6069212a94e,11518}
{036953d3-8afc-4325-a6e9-e2cc5abc36a5,11560}
{68d184ba-dfd6-4a05-9c0c-18e76b8a6ebe,11563}
{ad605cb6-c858-412d-97e5-c5c35175bd5b,11579}
{f0182c06-cfa5-4fcb-973c-87e9474e2eae,11582}
{994bbc10-d7a4-4502-b98c-76dc541f9e8a,11631}
{5e4f65b1-a58e-4789-b13c-769857504b5d,11658}
{5b5fc32a-bedc-42c1-8de2-406e14fd6629,11689}
{9ab44909-126b-448b-804c-2082c0faa675,11717}
{61c16449-fce2-467d-a04c-fea87e8423a8,11753}
{4f9681f9-f5e5-4fcf-987e-1ea89b617cdb,11759}
{288ec897-d7a9-45c4-888f-3021d771e232,11769}
{966cc3d3-b713-4526-b059-d18738b40204,11805}
{182c06d6-61ae-4db7-b9c1-e21c8433d385,11966}
{c1de7d1e-d285-4c9f-b8a9-e9b45bd6a44d,12031}
{df4af743-070f-47f2-bf86-420c6c9e8af1,12050}
{b054786d-1383-4410-8b05-36c17f3a7029,12050}
{b054786d-1383-4410-8b05-36c17f3a7029,12050}
{fb5af874-a442-4f7a-9853-e634eec967b8,12096}
{dd228a3b-2d75-4ab6-a6f4-4f302a4b6391,12177}
{1f41d873-c776-454a-8d96-1b3037f5e88f,12268}
{4ce3c843-b5c5-4ea8-8d16-7eaa022a426e,12286}
{d2adbc80-a92f-44b9-a7a7-3e8256f08def,12309}
{da367377-20d9-4a09-ade2-ff4a3d1f549d,12445}
{da881107-4e6a-437e-b086-650131f64b72,12502}
{da881107-4e6a-437e-b086-650131f64b72,12502}
{300cde14-0db3-4d0a-a77c-28bbff4f0f9a,12643}
{aaf62c79-71cf-43ec-96d7-6726921f9e86,12651}
{0c8c44d7-dde8-4a36-b10f-f5d34477535e,12762}
{0c8c44d7-dde8-4a36-b10f-f5d34477535e,12762}
{a19c0924-34aa-4f57-b3f9-a1fb4b0fb3f9,12774}
{e6aa0a4c-eb2b-476c-bfd1-3d3a78211213,12864}
{846e47b5-5cfd-43f3-a983-fa314785f974,12943}
{df6b3c18-e7bd-42c2-b92d-095afe65e42e,12974}
{c6ec6a9b-5e0d-42da-9d12-52651dbfe5b5,13018}
{f588fb05-623f-4b3b-852e-8c79edefeda2,13152}
{4da57f23-5c93-489e-ba3b-6f31c4f428e1,13238}
{ec44f2a4-2ae3-4f25-b495-8609a2012584,13339}
{c3975378-eda7-43d0-86b3-db29b9b1ba66,13343}
{4154c0b4-1518-4c8e-aa03-c93ddfdc765b,13370}
{f3e6a534-2181-472e-bc41-bc6670b516e1,13451}
{1afdd28a-b99b-4e2c-9747-43eca2a85be5,13569}
{75d44da7-4f44-4fab-8613-d109ecf171a6,13584}
{604ea891-8b63-43e5-b0a4-114fdd260363,13690}
{277cc590-dcc2-4e66-8ade-fd33dbc6f8a6,13690}
{c873c0e6-f6f3-4990-8320-1c89ef50988d,13691}
{74d4a599-7cb2-40d6-9f7f-84889de813d6,13694}
{93986ce2-ae31-4938-bc97-0137c235ddd4,13725}
{2a9f92df-67ff-4fe1-bb30-6760fc5ba80d,13771}
{aa622551-5110-4b82-9251-aef476215396,13818}
{8448219c-c37a-42c9-b41d-12672fe8b02a,3962}
{4da57f23-5c93-489e-ba3b-6f31c4f428e1,13238}
{19c7b7eb-8404-438b-87fa-c8ee446e45f9,13820}
{6715c789-074e-4865-aa94-4fa814e07972,13830}
{8444afd6-8ff9-44c2-94e9-ac5434dbd498,13972}
{46c35f82-8944-424b-b411-56807a5b386d,14012}
{ef09d382-9940-4087-8296-3e6b04f542ba,14106}
{67a8d35a-cd9f-4e85-b07d-fce5024db5ac,14137}
{67a8d35a-cd9f-4e85-b07d-fce5024db5ac,14137}
{74b2f82e-d179-459b-ba34-49b7934568b4,14193}
{3f288c6e-d6e1-491f-ae01-063ef765d075,14383}
{fc92888f-b9e5-41b9-b6a9-8e6cbf1c500a,14433}
{27bc3d3b-6862-4b54-92e5-b538d9319930,14516}
{eac9a82e-170f-4964-bb19-06c4195bea1c,11497}
{daafef0e-6548-49a9-ac61-d31a11f16c96,14587}
{e97d0625-0d83-4321-b8a2-bd7f63145f91,14667}
{2483a24d-27f3-4aa3-a93c-fa7217b40826,14681}
{2483a24d-27f3-4aa3-a93c-fa7217b40826,14681}
{532196f0-dbef-4836-9379-4672ac9608c2,5801}
{2483a24d-27f3-4aa3-a93c-fa7217b40826,14681}
{2483a24d-27f3-4aa3-a93c-fa7217b40826,14681}
{684d91ec-3cee-4fac-bbee-fe75fc7df1af,14719}
{88059312-dae5-4ce3-8143-7a9afc0369b8,14820}
{6d2a4263-0c3d-4630-ab8a-64d5c2be0eb6,14906}
{77e20cf9-fbc2-4841-87d0-1f78a6a5bb3a,14949}
{47fde6ec-a17e-4bfe-b1d8-ba92df0871eb,5772}
{b054786d-1383-4410-8b05-36c17f3a7029,12050}
{b054786d-1383-4410-8b05-36c17f3a7029,12050}
{100ac4cc-2373-4925-b613-7f18d754d01a,15007}
{8c6671d2-53f0-4af8-93ef-0a19ea8754ac,15232}
{e7aca778-65ca-43dc-b130-909a28b0583b,15267}
{75c31b0c-32d5-44dc-b33f-8a06df34f3b9,15346}
{7997968e-f289-48bd-bed0-abdf7cb324d9,15351}
{7ac1ced8-cc74-4863-9704-3315541bf28b,15546}
{3eee7d11-3d46-45eb-9ee6-bd3ef95a092e,15648}
{cf4345fe-d6ea-4c5c-bfdf-21c4b5019219,15712}
{14c367cb-0587-4a7d-ba55-0b6ff4cbe77c,15859}
{acac53bf-33b5-4f5e-ad50-b711fd2812ff,15899}
{e0e69058-c128-4c0f-8200-962b50fae9c4,15924}
{3c370608-59da-4df7-aec2-241302f88df0,15924}
{4167084e-aa33-47a8-8ca4-272d48d6425d,15947}
{48d75eb2-6250-4bed-80cd-6cf754e951c3,16028}
{8f72a07b-8f4f-4650-b326-b713e6301c6a,16080}
{a4cb243d-d697-4354-9372-922c76bacc0e,16133}
{8569c7d7-051c-4190-9a51-541e6b1a5466,16181}
{3f288c6e-d6e1-491f-ae01-063ef765d075,14383}
{8569c7d7-051c-4190-9a51-541e6b1a5466,16181}
{e6e6c75c-1423-4e0d-ab34-4097b65dd258,10677}
{3f288c6e-d6e1-491f-ae01-063ef765d075,14383}
{6d2a4263-0c3d-4630-ab8a-64d5c2be0eb6,14906}
{f7da0bbb-026b-4881-98dd-71682e15d753,5533}
{b9db0dea-7ef6-44a2-b753-d5db325a14bd,6367}
{7b31c068-05d4-456b-8a42-ce6bcc054830,8704}
{c3975378-eda7-43d0-86b3-db29b9b1ba66,13343}
{702bd45f-d37c-43ab-9368-477a6b7242ee,16233}
{c7d5dd24-7c2b-4a93-8560-3f9864bb6570,16355}
{c7d5dd24-7c2b-4a93-8560-3f9864bb6570,16355}
{c0a21ec7-51c2-456c-ac49-ba6f2ea8e5f1,16493}
{af935a68-c561-4270-bf28-32325de50a30,16756}
{95fee899-f230-4206-a804-379741f44368,7543}
{11b72e7f-805b-4bed-a561-d869601d0702,17082}
{c9ea6216-0c14-498c-8c43-a5d7b6d181a1,17102}
{39b9cef3-e9c7-43a3-bea1-0f33d51c8b56,17174}
{e922ef19-8b27-4c09-9bdc-df6c1ccc4407,17231}
{8470f91f-a6e4-4f82-a7c5-810aebc3ba6f,17261}
{5c2110a1-5c80-4677-ac77-b2367c5892b9,17276}
{5c2110a1-5c80-4677-ac77-b2367c5892b9,17276}
{ee471759-e199-498d-a82e-bcda405a38cd,17528}
{4fee50d6-6fc8-4aee-94e6-44bd8724f982,17619}
{53abce55-627d-426c-addd-803712c653db,17656}
{8561b554-a7a7-44fd-8bab-195cd33403dc,17692}
{02e08bb5-2f12-446f-967d-5ac15cc6fdb5,17701}
{e6a45349-a3d0-4f91-b87e-f93b18040b15,17749}
{e6a45349-a3d0-4f91-b87e-f93b18040b15,17749}
{1362d8c1-20d0-4960-9e14-3aaeb601b010,17768}
{b23d9e4b-507e-409d-a9ad-61085a44dedb,10855}
{1362d8c1-20d0-4960-9e14-3aaeb601b010,17768}
{1362d8c1-20d0-4960-9e14-3aaeb601b010,17768}
{b23d9e4b-507e-409d-a9ad-61085a44dedb,10855}
{994bbc10-d7a4-4502-b98c-76dc541f9e8a,11631}
{8f5f951d-a8fb-4645-817f-8f13a909900c,2109}
{47fde6ec-a17e-4bfe-b1d8-ba92df0871eb,5772}
{b7e32c80-a8e2-4563-b245-5c5302b8702c,8484}
{a4d45650-bfb1-41c7-a7fe-ff2c601abcf5,11141}
{b054786d-1383-4410-8b05-36c17f3a7029,12050}
{b054786d-1383-4410-8b05-36c17f3a7029,12050}
{e6aa0a4c-eb2b-476c-bfd1-3d3a78211213,12864}
{f588fb05-623f-4b3b-852e-8c79edefeda2,13152}
{4154c0b4-1518-4c8e-aa03-c93ddfdc765b,13370}
{6b79d7d8-2974-4d3f-9555-5ca7e1bd2d9c,733}
{245294fc-4003-4211-b3e4-bd8b7d4b1be9,1830}
{8f5f951d-a8fb-4645-817f-8f13a909900c,2109}
{47fde6ec-a17e-4bfe-b1d8-ba92df0871eb,5772}
{8c3c5752-38e2-4cc6-ad58-428435472dc5,7498}
{b7e32c80-a8e2-4563-b245-5c5302b8702c,8484}
{b23d9e4b-507e-409d-a9ad-61085a44dedb,10855}
{c71696da-1f23-4e4a-be67-3a63f5d485a8,10923}
{a4d45650-bfb1-41c7-a7fe-ff2c601abcf5,11141}
{994bbc10-d7a4-4502-b98c-76dc541f9e8a,11631}
{b054786d-1383-4410-8b05-36c17f3a7029,12050}
{b054786d-1383-4410-8b05-36c17f3a7029,12050}
{e6aa0a4c-eb2b-476c-bfd1-3d3a78211213,12864}
{f588fb05-623f-4b3b-852e-8c79edefeda2,13152}
{4154c0b4-1518-4c8e-aa03-c93ddfdc765b,13370}
{fc92888f-b9e5-41b9-b6a9-8e6cbf1c500a,14433}
{77e20cf9-fbc2-4841-87d0-1f78a6a5bb3a,14949}
{47fde6ec-a17e-4bfe-b1d8-ba92df0871eb,5772}
{b054786d-1383-4410-8b05-36c17f3a7029,12050}
{b054786d-1383-4410-8b05-36c17f3a7029,12050}
{75c31b0c-32d5-44dc-b33f-8a06df34f3b9,15346}
{48d75eb2-6250-4bed-80cd-6cf754e951c3,16028}
{8f72a07b-8f4f-4650-b326-b713e6301c6a,16080}
{5c2110a1-5c80-4677-ac77-b2367c5892b9,17276}
{5c2110a1-5c80-4677-ac77-b2367c5892b9,17276}
{70c96b23-54e7-4269-b55b-c426019af342,2585}
{72d8f998-a424-4163-a562-04f037a9567d,2979}
{c33a0d24-dd59-4d72-a950-8607b66f48c3,3007}
{52df568f-f95e-4e53-85f1-85932e194fda,3539}
{738e4df2-a086-437e-8656-0c75c3ee397b,4217}
{d4a24b47-d952-4836-a1a7-9fee6c5edffd,4936}
{469aeae0-2b9b-4d9f-ba8e-5d44acf77bd7,5314}
{cdd728a4-ef7f-4387-b9d0-081d74fee6c2,5330}
{dad7291e-e5d0-4b93-865e-4a92c65d7b58,6169}
{be74816f-a610-4837-ab98-29a6723f52c4,6674}
{abd2e7ef-3b2d-470a-85f6-1cd7fd39679a,6804}
{430ca420-a855-4b0f-8d36-6070a12c77f5,7183}
{77d3e794-a6de-40d7-af7a-c9581ba9bb96,8899}
{b4db273a-5749-4e66-bdf5-83c894643fd3,8975}
{c9a30123-cd6e-4a85-abda-58d310567578,10439}
{6d37a6aa-5909-4241-82d3-206ba2767ad9,10921}
{036953d3-8afc-4325-a6e9-e2cc5abc36a5,11560}
{ad605cb6-c858-412d-97e5-c5c35175bd5b,11579}
{5e4f65b1-a58e-4789-b13c-769857504b5d,11658}
{61c16449-fce2-467d-a04c-fea87e8423a8,11753}
{182c06d6-61ae-4db7-b9c1-e21c8433d385,11966}
{c1de7d1e-d285-4c9f-b8a9-e9b45bd6a44d,12031}
{dd228a3b-2d75-4ab6-a6f4-4f302a4b6391,12177}
{d2adbc80-a92f-44b9-a7a7-3e8256f08def,12309}
{aaf62c79-71cf-43ec-96d7-6726921f9e86,12651}
{ec44f2a4-2ae3-4f25-b495-8609a2012584,13339}
{19c7b7eb-8404-438b-87fa-c8ee446e45f9,13820}
{67a8d35a-cd9f-4e85-b07d-fce5024db5ac,14137}
{67a8d35a-cd9f-4e85-b07d-fce5024db5ac,14137}
{e97d0625-0d83-4321-b8a2-bd7f63145f91,14667}
{100ac4cc-2373-4925-b613-7f18d754d01a,15007}
{8c6671d2-53f0-4af8-93ef-0a19ea8754ac,15232}
{3eee7d11-3d46-45eb-9ee6-bd3ef95a092e,15648}
{4167084e-aa33-47a8-8ca4-272d48d6425d,15947}
{c7d5dd24-7c2b-4a93-8560-3f9864bb6570,16355}
{c7d5dd24-7c2b-4a93-8560-3f9864bb6570,16355}
{ee471759-e199-498d-a82e-bcda405a38cd,17528}
{8561b554-a7a7-44fd-8bab-195cd33403dc,17692}
{1a5e1ef2-42a5-4178-83a3-7a88637e4e13,17837}
{c0c4a5b9-5416-4024-a856-e21ef35800ab,9240}
{7a94f296-d59b-486c-a122-39b2bae50d15,18012}
{8462fb49-dd84-4774-84d7-8dbaf22fc809,18084}
{5c7a6bac-62f1-43e0-8947-10764a5e86e4,18144}
{e708ef2b-671c-41f0-ab26-735aaff0fc34,18174}
{9832220e-c8bd-4609-a854-a52eaf739e4c,18175}
{172b5c17-6a54-494a-aaf7-7ceb0abdd75a,18247}
{532196f0-dbef-4836-9379-4672ac9608c2,5801}
{fb8a8e1e-b185-467a-b049-be458c799855,7686}
{f42b60a3-fe66-4ab3-8ac3-6ae63270f8ad,5994}
{5b5fc32a-bedc-42c1-8de2-406e14fd6629,11689}
{da367377-20d9-4a09-ade2-ff4a3d1f549d,12445}
{8b6cdedc-31b1-400d-89b8-fc99f20be041,1940}
{25ebbddc-f12f-42f4-844c-08a83b92a66e,3237}
{70250029-ba17-4392-8519-7cb5fca26121,4005}
{86684b4c-56d8-4343-96af-126b8f19217a,4992}
{8b9e267a-3918-4e75-9dee-1f0adb6df1a1,6395}
{fd3e7226-c9bb-4d2b-82d0-07421c3c5970,6787}
{8b6cdedc-31b1-400d-89b8-fc99f20be041,1940}
{79e17739-80b1-4568-bde2-a479857e77c1,2718}
{25ebbddc-f12f-42f4-844c-08a83b92a66e,3237}
{70250029-ba17-4392-8519-7cb5fca26121,4005}
{150f1a2d-20ab-4ccf-8086-0e0d07798967,4371}
{86684b4c-56d8-4343-96af-126b8f19217a,4992}
{532196f0-dbef-4836-9379-4672ac9608c2,5801}
{f42b60a3-fe66-4ab3-8ac3-6ae63270f8ad,5994}
{8b9e267a-3918-4e75-9dee-1f0adb6df1a1,6395}
{fd3e7226-c9bb-4d2b-82d0-07421c3c5970,6787}
{fb8a8e1e-b185-467a-b049-be458c799855,7686}
{2c5708a7-390b-47ba-aea1-9db843fb96ed,9246}
{9f3f7705-78e0-44ea-bd84-4449e4b78a03,9941}
{53d887fe-aec3-489e-a25b-aa27408b4d4c,10410}
{5b5fc32a-bedc-42c1-8de2-406e14fd6629,11689}
{1f41d873-c776-454a-8d96-1b3037f5e88f,12268}
{da367377-20d9-4a09-ade2-ff4a3d1f549d,12445}
{f3e6a534-2181-472e-bc41-bc6670b516e1,13451}
{2a9f92df-67ff-4fe1-bb30-6760fc5ba80d,13771}
{2483a24d-27f3-4aa3-a93c-fa7217b40826,14681}
{2483a24d-27f3-4aa3-a93c-fa7217b40826,14681}
{532196f0-dbef-4836-9379-4672ac9608c2,5801}
{2483a24d-27f3-4aa3-a93c-fa7217b40826,14681}
{2483a24d-27f3-4aa3-a93c-fa7217b40826,14681}
{702bd45f-d37c-43ab-9368-477a6b7242ee,16233}
{c0a21ec7-51c2-456c-ac49-ba6f2ea8e5f1,16493}
{172b5c17-6a54-494a-aaf7-7ceb0abdd75a,18247}
{532196f0-dbef-4836-9379-4672ac9608c2,5801}
{fb8a8e1e-b185-467a-b049-be458c799855,7686}
{f42b60a3-fe66-4ab3-8ac3-6ae63270f8ad,5994}
{5b5fc32a-bedc-42c1-8de2-406e14fd6629,11689}
{da367377-20d9-4a09-ade2-ff4a3d1f549d,12445}
{8b6cdedc-31b1-400d-89b8-fc99f20be041,1940}
{0849375e-ca90-4835-9561-e51cc7c3eb1b,1281}
{0ef3bcb3-fcd8-4c29-aaaa-3f1cc4c01852,1324}
{9743e415-564c-4078-af15-dca97e274422,1453}
{8b6cdedc-31b1-400d-89b8-fc99f20be041,1940}
{9c6f2ce8-0d08-4955-be4f-61a47c31b75b,2200}
{74ef3276-7188-48bb-a984-5f7f41ecbbc3,2479}
{79e17739-80b1-4568-bde2-a479857e77c1,2718}
{6e6e852f-48da-4e2c-8a6c-b26ca384a8e3,3086}
{e5195bda-3511-4725-84b8-1a236ae1af49,3089}
{25ebbddc-f12f-42f4-844c-08a83b92a66e,3237}
{9f5dd7ee-4c75-4a95-8509-1eeea4bc4e56,3783}
{70250029-ba17-4392-8519-7cb5fca26121,4005}
{1fabafe3-1186-4981-a2ea-ec2a16191462,4084}
{150f1a2d-20ab-4ccf-8086-0e0d07798967,4371}
{bef1e9f1-469b-4287-9bba-98a52751b2d5,4435}
{86684b4c-56d8-4343-96af-126b8f19217a,4992}
{532196f0-dbef-4836-9379-4672ac9608c2,5801}
{f42b60a3-fe66-4ab3-8ac3-6ae63270f8ad,5994}
{d6f878c8-d36e-4a43-a800-2f58ae2b7965,6129}
{8b9e267a-3918-4e75-9dee-1f0adb6df1a1,6395}
{fd3e7226-c9bb-4d2b-82d0-07421c3c5970,6787}
{ddcc6948-b4f4-4420-abaf-ed69de0e8aa9,7090}
{58a1c0e5-f340-4c32-b9ba-e44d20840b60,7519}
{fb8a8e1e-b185-467a-b049-be458c799855,7686}
{2c5708a7-390b-47ba-aea1-9db843fb96ed,9246}
{42192b64-c467-4a91-8964-d0b4b9029fe4,9936}
{9f3f7705-78e0-44ea-bd84-4449e4b78a03,9941}
{39ba64e5-cd1b-4fc4-bac4-846b6cd3ee00,10139}
{49d28506-c553-4771-86b7-a03a46d876c2,10187}
{49d28506-c553-4771-86b7-a03a46d876c2,10187}
{53d887fe-aec3-489e-a25b-aa27408b4d4c,10410}
{b3dfa0de-80dd-4794-ae33-b765272f60f1,10539}
{6d102cf6-828a-486d-b67e-e1b0d8c3a55b,11353}
{5b5fc32a-bedc-42c1-8de2-406e14fd6629,11689}
{df4af743-070f-47f2-bf86-420c6c9e8af1,12050}
{1f41d873-c776-454a-8d96-1b3037f5e88f,12268}
{da367377-20d9-4a09-ade2-ff4a3d1f549d,12445}
{da881107-4e6a-437e-b086-650131f64b72,12502}
{da881107-4e6a-437e-b086-650131f64b72,12502}
{300cde14-0db3-4d0a-a77c-28bbff4f0f9a,12643}
{f3e6a534-2181-472e-bc41-bc6670b516e1,13451}
{2a9f92df-67ff-4fe1-bb30-6760fc5ba80d,13771}
{2483a24d-27f3-4aa3-a93c-fa7217b40826,14681}
{2483a24d-27f3-4aa3-a93c-fa7217b40826,14681}
{532196f0-dbef-4836-9379-4672ac9608c2,5801}
{7bebbe48-32e3-4bdd-a7ec-4bad4d5baa38,758}
{03dd4b6d-133c-4c65-8193-40a9815fb79e,860}
{c38127a9-e089-44fa-b93a-7b2f3f3277c1,912}
{e95ea13c-ec14-4109-a47c-234ef1a7aa30,1303}
{708d7843-3a95-4607-8e60-f25e68282222,2158}
{f9fc45f1-ca9d-4efa-92fe-8a6d7985cc8e,2402}
{341fb5b9-e825-4f9d-98e5-e4f8fa7be566,2423}
{95eab4c3-3414-4f40-9947-c2e576cdee0f,3768}
{35a2b748-16f0-493d-9c38-1888e1735a25,3844}
{b0407f2c-bf0f-41d9-a289-512d0f1d301f,3879}
{47c39373-2ff2-44e2-bdba-8dfe4954a530,3978}
{ccdb831f-68ae-4c34-b468-7a3f3a0d1978,4189}
{5c148268-01e0-46d3-8474-e64e879845c0,4423}
{e4b23e81-0d9c-4538-8346-a779bcf37d2d,4681}
{1252524b-3c21-4e80-847c-b69d2fa9cb91,4842}
{379c871d-6169-40ca-9d6a-a366afff334f,5180}
{e3b23bc5-922c-4818-ba5a-501ffec6a5d1,268}
{934f1e38-b473-4327-ae9d-609dfa903361,291}
{e5a5b47d-17f4-45e2-8c5a-96ff1ca3ee5a,445}
{4c15c73a-a773-456b-8a96-4628e5a18e55,598}
{6b79d7d8-2974-4d3f-9555-5ca7e1bd2d9c,733}
{b41529c8-77c6-476c-9cbb-402438538d55,1218}
{b8d21446-8610-42c0-be33-a19732b31ddb,1247}
{a1deed26-23dc-49d7-bdc4-c9b668647eac,1322}
{bf8b9cea-3689-4fcd-9a84-922ef2af7f93,1327}
{5ef324ef-b444-49f9-bd32-5445328f9315,1339}
{393fa864-5320-461a-9a6b-07329f01af3c,1581}
{ca0a10ff-7462-423c-a5fb-cf6b25030da1,1629}
{245294fc-4003-4211-b3e4-bd8b7d4b1be9,1830}
{76392b21-f05b-4922-a7db-2a2a28b9e729,1888}
{8f5f951d-a8fb-4645-817f-8f13a909900c,2109}
{6d1995bc-6981-4a41-8d75-c3987dcdd337,2269}
{73df3ab4-840f-42b8-8dc8-43c1a0ff41d8,2290}
{00f96382-4ceb-4d88-87a3-c125509df591,2387}
{9a8d9887-cb7a-43c8-a7e0-a0868f434738,2537}
{ff265a25-2872-4761-8b13-b54e2a9d532f,2575}
{70c96b23-54e7-4269-b55b-c426019af342,2585}
{034634ac-e18f-43a7-80d1-4a3d6b1da767,2646}
{7a267b68-3a38-43fd-8c8a-34de08158106,2900}
